"o-teaser__tag","o-teaser__tag href","js-teaser-heading-link","js-teaser-heading-link href","o-labels","o-normalise-visually-hidden","js-teaser-standfirst-link","js-teaser-standfirst-link href","o-teaser__timestamp-date","o-teaser__image-container href","o-teaser__image src"
"Letter","https://www.ft.com/stream/6084af2f-16c3-4824-9500-176fa8fdb7b7","Letter: Easy way to stem inflation — bring back monetarism","https://www.ft.com/content/3d31036b-f851-49e7-9a3b-1b9b6bb95f41","","","From John A Dienner, Chicago, IL, US","https://www.ft.com/content/3d31036b-f851-49e7-9a3b-1b9b6bb95f41","June 21, 2023","https://www.ft.com/content/3d31036b-f851-49e7-9a3b-1b9b6bb95f41","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F38f969ab-e2f0-40c4-9481-08e7d8da4283.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global inflation","https://www.ft.com/stream/573cc1d3-b359-4548-a69a-4aa0b3818c1b","Reasons to think differently about inflation","https://www.ft.com/content/bc369172-328c-483c-947d-6ccf8fced23a","Premium","content","Here are a number of awkward facts for the conventional view that policy must tighten","https://www.ft.com/content/bc369172-328c-483c-947d-6ccf8fced23a","July 21, 2022","https://www.ft.com/content/bc369172-328c-483c-947d-6ccf8fced23a","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F70c7a8fa-8a8a-4af2-9772-fe9e50c277da.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global inflation","https://www.ft.com/stream/573cc1d3-b359-4548-a69a-4aa0b3818c1b","Nestlé and P&G feel squeeze as global consumers tighten belts","https://www.ft.com/content/e6a1a3cd-f018-4184-b94e-d035413ddbc8","","","Shoppers cut spending or turn to own-brand goods as inflation surges into double digits","https://www.ft.com/content/e6a1a3cd-f018-4184-b94e-d035413ddbc8","October 19, 2022","https://www.ft.com/content/e6a1a3cd-f018-4184-b94e-d035413ddbc8","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fbe7a393a-4456-4f94-9159-132aad28cdd0.png?source=next&fit=scale-down&dpr=2&width=240"
"Global inflation","https://www.ft.com/stream/573cc1d3-b359-4548-a69a-4aa0b3818c1b","Will recession kill inflation?","https://www.ft.com/content/289f8abd-3f7e-4852-8274-1357af83c5f6","Premium","content","And more on crypto bailouts","https://www.ft.com/content/289f8abd-3f7e-4852-8274-1357af83c5f6","July 13, 2022","https://www.ft.com/content/289f8abd-3f7e-4852-8274-1357af83c5f6","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F21c56e72-72b4-4735-bbde-71da08d21c9e.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Lost innocence","https://www.ft.com/content/312cbc53-b4b1-43d4-a23e-5a1234bf25cb","Premium","content","The inflation fight was always going to be ugly","https://www.ft.com/content/312cbc53-b4b1-43d4-a23e-5a1234bf25cb","September 14, 2022","https://www.ft.com/content/312cbc53-b4b1-43d4-a23e-5a1234bf25cb","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F036fcc87-eed8-45cd-9e25-809816b35846.png?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","What is the Bank of England’s mandate on inflation and why does it matter?","https://www.ft.com/content/8bcd5def-7a6f-494e-8ae7-3dea28b4fdec","","","Central bank has primary function to maintain price stability and support government economic policy","https://www.ft.com/content/8bcd5def-7a6f-494e-8ae7-3dea28b4fdec","August 5, 2022","https://www.ft.com/content/8bcd5def-7a6f-494e-8ae7-3dea28b4fdec","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F603ed82d-1055-4abc-9552-9a85e000c8e9.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Democrats lack the tools they need to fight inflation","https://www.ft.com/content/63daf2fa-46fd-4b22-9a48-3781bc43a756","","","Joe Biden has few tools at his disposal to cut prices in time to help his party in the US midterm elections","https://www.ft.com/content/63daf2fa-46fd-4b22-9a48-3781bc43a756","July 18, 2022","https://www.ft.com/content/63daf2fa-46fd-4b22-9a48-3781bc43a756","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F1f487b05-4485-4fc5-b776-3ebf292467f4.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","Bank of England governor defends mandate and vows to tame inflation","https://www.ft.com/content/746de37c-4ef8-4605-a1d4-06ec90f408b2","","","Andrew Bailey rejects claim the central bank acted too slowly as allies of Tory leadership contenders wade in","https://www.ft.com/content/746de37c-4ef8-4605-a1d4-06ec90f408b2","August 5, 2022","https://www.ft.com/content/746de37c-4ef8-4605-a1d4-06ec90f408b2","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fd17aca08-38a6-4a7a-a161-f2da5fe14f57.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","High inflation doesn’t scare the market anymore","https://www.ft.com/content/3cc28208-05dd-42c8-a569-d5cb23fb24b4","Premium","content","And is the great moderation really over?","https://www.ft.com/content/3cc28208-05dd-42c8-a569-d5cb23fb24b4","July 14, 2022","https://www.ft.com/content/3cc28208-05dd-42c8-a569-d5cb23fb24b4","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fc687efdf-7590-4009-a655-0a2c1bb225b6.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","US inflation surge signals tough times ahead","https://www.ft.com/content/f8185c63-72c0-479d-80e9-e9c0bf8eb8c5","","","The damage from the sharp rise in prices has already been unleashed","https://www.ft.com/content/f8185c63-72c0-479d-80e9-e9c0bf8eb8c5","July 13, 2022","https://www.ft.com/content/f8185c63-72c0-479d-80e9-e9c0bf8eb8c5","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fb7937b14-8873-4fe8-bad8-04cd776561a6.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Markets","https://www.ft.com/stream/c91b1fad-1097-468b-be82-9a8ff717d54c","Housing inflation is dead","https://www.ft.com/content/8f157726-c030-4c16-94cb-5453d1a2c770","Premium","content","But high housing prices live on","https://www.ft.com/content/8f157726-c030-4c16-94cb-5453d1a2c770","September 13, 2022","https://www.ft.com/content/8f157726-c030-4c16-94cb-5453d1a2c770","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F932d4c4c-eefc-4145-97cc-bab2e2d30df5.png?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Jumps in US wage and inflation figures keep pressure on Fed","https://www.ft.com/content/f0629fe3-8210-4c4c-957b-7e8811895061","","","Total pay and benefits for US workers rose 1.3% in the second quarter","https://www.ft.com/content/f0629fe3-8210-4c4c-957b-7e8811895061","July 29, 2022","https://www.ft.com/content/f0629fe3-8210-4c4c-957b-7e8811895061","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F52165255-4ed9-4c5b-b822-469c80209750.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Fake US inflation report circulates a day before data release","https://www.ft.com/content/7dc56e29-e1a8-4611-b482-2f3c674c1d2e","","","Bureau of Labor Statistics discredits false document ahead of hotly-anticipated update on prices","https://www.ft.com/content/7dc56e29-e1a8-4611-b482-2f3c674c1d2e","July 12, 2022","https://www.ft.com/content/7dc56e29-e1a8-4611-b482-2f3c674c1d2e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F2d6e6aae-217f-4a28-84ff-e510710325f8.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","UK inflation climbs to 30-year high of 5.5%","https://www.ft.com/content/5f46f163-7371-422d-a5d8-c0d59d517e21","","","Rise in consumer prices adds to pressure on Bank of England to raise interest rates again","https://www.ft.com/content/5f46f163-7371-422d-a5d8-c0d59d517e21","February 16, 2022","https://www.ft.com/content/5f46f163-7371-422d-a5d8-c0d59d517e21","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F6fe3acae-379f-4eea-a80e-de6c50c1d7a1.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","Rising fuel and food costs push UK inflation up to 9.4%","https://www.ft.com/content/e777a2d1-bc5c-4e01-8605-2be0682aad5e","","","Price increases in June exceed economists’ forecasts and heap pressure on Bank of England to respond","https://www.ft.com/content/e777a2d1-bc5c-4e01-8605-2be0682aad5e","July 20, 2022","https://www.ft.com/content/e777a2d1-bc5c-4e01-8605-2be0682aad5e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Faad7ca1c-8bd4-4c61-a194-667fdd82949f.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Rising rents mean no shelter for Americans from inflation storm","https://www.ft.com/content/afdc756d-a6da-4482-8d9b-d9c22fdc8968","","","Double-digit cost boosts for housing are hampering the Fed’s efforts to contain consumer price increases","https://www.ft.com/content/afdc756d-a6da-4482-8d9b-d9c22fdc8968","July 23, 2022","https://www.ft.com/content/afdc756d-a6da-4482-8d9b-d9c22fdc8968","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F8f73ef76-a999-478f-9b6a-fca439232d96.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global inflation","https://www.ft.com/stream/573cc1d3-b359-4548-a69a-4aa0b3818c1b","The inflation blame-game will lead to bad outcomes","https://www.ft.com/content/feabcdca-8f7d-47ee-8bc1-dd30c23b9354","","","An absolutist, ‘whatever it takes’ approach was the right call in the financial crisis. It won’t work to rein in current price rises","https://www.ft.com/content/feabcdca-8f7d-47ee-8bc1-dd30c23b9354","July 4, 2022","https://www.ft.com/content/feabcdca-8f7d-47ee-8bc1-dd30c23b9354","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F02183e2f-277b-4da6-966d-35406ae49751.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","US recession is a smaller danger than long-term inflation","https://www.ft.com/content/db0a2535-7292-4c84-9015-0d9c4af67713","","","The Fed needs to hold its nerve on tightening further","https://www.ft.com/content/db0a2535-7292-4c84-9015-0d9c4af67713","July 14, 2022","https://www.ft.com/content/db0a2535-7292-4c84-9015-0d9c4af67713","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F9b818730-61ab-43e5-878a-e2fa0fad2c79.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","Interest rate rises likely despite energy bill freeze says Bank of England","https://www.ft.com/content/85df7b6d-dfb2-47e8-a109-efabdbfd8f69","","","Chief economist Pill says action will be needed to bring down inflation over longer term","https://www.ft.com/content/85df7b6d-dfb2-47e8-a109-efabdbfd8f69","September 7, 2022","https://www.ft.com/content/85df7b6d-dfb2-47e8-a109-efabdbfd8f69","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F8a8df9b9-debd-48a2-8cc6-9dde7a28021f.png?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","US inflation hits 9.1% as pressure grows on Federal Reserve","https://www.ft.com/content/b15ee858-f9e4-492e-8f4d-ebe919c12f9a","","","Markets price in higher chance of 1% rate rise this month after bigger-than-expected jump in prices","https://www.ft.com/content/b15ee858-f9e4-492e-8f4d-ebe919c12f9a","July 13, 2022","https://www.ft.com/content/b15ee858-f9e4-492e-8f4d-ebe919c12f9a","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F5c8e0149-ab5e-43f2-bf86-fbe84c358405.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Commerce secretary warns cutting China tariffs will not significantly ease inflation","https://www.ft.com/content/3df28a89-1f5e-4d4b-b4fa-8702aa8abfc0","","","Gina Raimondo backs Joe Biden but admits move will have minimal effect on price rises","https://www.ft.com/content/3df28a89-1f5e-4d4b-b4fa-8702aa8abfc0","July 10, 2022","https://www.ft.com/content/3df28a89-1f5e-4d4b-b4fa-8702aa8abfc0","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F40a5bbce-338f-4f51-b906-7cc537bb2f2b.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","Government debt: index linking is backfiring for Britain","https://www.ft.com/content/aed8ab8d-70dc-4554-897c-a87fd2d6821e","","","Soaring UK inflation has exacerbated the pain of excessive debt","https://www.ft.com/content/aed8ab8d-70dc-4554-897c-a87fd2d6821e","August 23, 2022","https://www.ft.com/content/aed8ab8d-70dc-4554-897c-a87fd2d6821e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F2869e197-1a78-4a6f-b48b-dec0a75cf7a1.png?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","US inflation expectations survey eases fears of 1% rate rise from Fed","https://www.ft.com/content/600e4dc9-59c6-435d-bb36-db218b35ba25","","","Markets shift back to pricing in 0.75% increase this month after University of Michigan report","https://www.ft.com/content/600e4dc9-59c6-435d-bb36-db218b35ba25","July 15, 2022","https://www.ft.com/content/600e4dc9-59c6-435d-bb36-db218b35ba25","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F71b6591f-758c-4c1c-a712-97feea878c42.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global inflation","https://www.ft.com/stream/573cc1d3-b359-4548-a69a-4aa0b3818c1b","Central banks should keep their cool on inflation","https://www.ft.com/content/c1fe1e65-7bf8-4c2b-aca7-6d7eecfc4db1","","","Policymakers need to be sure challenges are really durable before sacrificing jobs and growth","https://www.ft.com/content/c1fe1e65-7bf8-4c2b-aca7-6d7eecfc4db1","July 3, 2022","https://www.ft.com/content/c1fe1e65-7bf8-4c2b-aca7-6d7eecfc4db1","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F5fcfc2f8-d7ac-4ed5-b570-bbfbd234ad6e.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","Grim times lie ahead for UK as inflation combines with low growth","https://www.ft.com/content/a877d530-059d-4238-93cd-0c1cea5053ab","","","Modest interest rate rises by the Bank of England would simply reflect the severity of the economic slowdown","https://www.ft.com/content/a877d530-059d-4238-93cd-0c1cea5053ab","June 26, 2022","https://www.ft.com/content/a877d530-059d-4238-93cd-0c1cea5053ab","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F6bb7e649-3360-43d7-8fcc-4e3d264fca5e.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","BoE under pressure as UK companies plan for extended period of inflation","https://www.ft.com/content/978002ed-4425-4e04-a80d-bc31eace90d0","","","Majority of business leaders expect price rises to last longer than central bank’s forecast","https://www.ft.com/content/978002ed-4425-4e04-a80d-bc31eace90d0","July 11, 2022","https://www.ft.com/content/978002ed-4425-4e04-a80d-bc31eace90d0","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F28ea8ed0-2f51-4f67-85a6-c8941c1cc3ec.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global inflation","https://www.ft.com/stream/573cc1d3-b359-4548-a69a-4aa0b3818c1b","Inflation and the economics of belonging","https://www.ft.com/content/4df218c4-329e-427e-9db7-2f1a37aa43c8","Premium","content","What the pandemic tells us about recession-fighting","https://www.ft.com/content/4df218c4-329e-427e-9db7-2f1a37aa43c8","May 24, 2022","https://www.ft.com/content/4df218c4-329e-427e-9db7-2f1a37aa43c8","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Ffd3a6882-4eb0-4e47-b5f8-92bde84e68e3.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK energy","https://www.ft.com/stream/540311b2-fcfa-48c9-bbc4-20f33db5f0ef","Energy discount ruling will not reduce headline inflation","https://www.ft.com/content/e12aa3c0-3af0-45c3-adc5-9f8802a1eab4","","","Inflation of 13% expected as ONS rules out classifying a rebate as payment that lowers charges","https://www.ft.com/content/e12aa3c0-3af0-45c3-adc5-9f8802a1eab4","August 31, 2022","https://www.ft.com/content/e12aa3c0-3af0-45c3-adc5-9f8802a1eab4","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fb526ba70-c903-4045-9907-9be25f481d5e.png?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","Did US inflation ease again in August?","https://www.ft.com/content/eb13a088-88bd-4c55-b8ee-19bd13cc6b86","","","Market Questions is the FT’s guide to the week ahead","https://www.ft.com/content/eb13a088-88bd-4c55-b8ee-19bd13cc6b86","September 11, 2022","https://www.ft.com/content/eb13a088-88bd-4c55-b8ee-19bd13cc6b86","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F63e5658f-a6ce-42f6-9eb0-5211f78eda66.png?source=next&fit=scale-down&dpr=2&width=240"
